,user_group,anime_id,sub_year
27781,8225,3500,2011
27782,8225,3621,2011
27783,8225,146,2011
27784,8225,1143,2012
27785,8225,5530,2012
27786,8225,4458,2013
27787,8225,508,2013
27788,8226,5044,2009
27789,8226,6173,2010
27790,8228,6275,2009
27791,8229,6509,2009
27792,8231,3414,2009
27793,8231,6685,2009
27794,8231,7286,2010
27795,8231,6080,2010
27796,8231,7680,2010
27797,8231,7506,2010
27798,8231,7009,2010
27799,8231,7890,2010
27800,8231,7440,2010
27801,8231,7931,2011
27802,8231,7622,2011
27803,8231,7719,2011
27804,8231,7727,2011
27805,8231,7978,2011
27806,8231,8014,2011
27807,8231,8112,2011
27808,8231,8166,2011
27809,8231,8266,2011
27810,8231,8148,2011
27811,8231,8371,2011
27812,8231,8370,2011
27813,8231,8275,2011
27814,8231,8353,2011
27815,8231,8179,2011
27816,8231,8062,2011
27817,8231,8109,2011
27818,8231,7903,2011
27819,8231,6462,2011
27820,8231,8180,2011
27821,8231,1554,2011
27822,8231,8230,2011
27823,8231,8234,2011
27824,8231,8265,2011
27825,8231,8319,2011
27826,8231,8323,2011
27827,8231,8480,2011
27828,8231,8485,2011
27829,8231,8378,2011
27830,8231,8716,2012
27831,8231,8573,2012
27832,8231,8583,2012
27833,8231,7443,2012
27834,8231,8556,2012
27835,8231,8686,2012
27836,8231,8584,2012
27837,8231,8571,2012
27838,8231,8642,2012
27839,8231,8852,2012
27840,8231,8853,2012
27841,8231,7729,2012
27842,8231,8834,2012
27843,8231,8855,2012
27844,8231,8844,2012
27845,8231,9077,2012
27846,8231,9158,2012
27847,8231,8888,2012
27848,8231,8830,2012
27849,8231,8861,2012
27850,8231,8820,2012
27851,8231,9211,2012
27852,8231,8962,2012
27853,8231,8869,2012
27854,8231,8886,2012
27855,8231,9386,2012
27856,8231,9235,2012
27857,8231,8883,2012
27858,8231,9132,2012
27859,8231,9214,2012
27860,8231,9043,2012
27861,8231,8673,2012
27862,8231,9249,2012
27863,8231,9133,2012
27864,8231,9268,2012
27865,8231,9367,2012
27866,8231,9127,2012
27867,8231,9304,2012
27868,8231,9230,2012
27869,8231,9257,2013
27870,8231,9287,2013
27871,8231,9305,2013
27872,8231,9166,2013
27873,8231,9207,2013
27874,8231,9242,2013
27875,8231,9525,2013
27876,8231,8889,2013
27877,8231,9394,2013
27878,8231,9520,2013
27879,8231,9541,2013
27880,8231,9418,2013
27881,8231,9310,2013
27882,8231,9479,2013
27883,8231,9366,2013
27884,8231,9107,2013
27885,8231,9798,2013
27886,8231,9485,2013
27887,8231,9805,2013
27888,8231,9509,2013
27889,8231,9620,2013
27890,8231,9395,2013
27891,8231,9820,2013
27892,8231,9582,2013
27893,8231,9849,2013
27894,8231,9822,2013
27895,8231,9794,2013
27896,8231,9787,2013
27897,8233,225,2008
27898,8234,225,2008
27899,8234,5042,2009
27900,8234,6452,2009
27901,8234,5305,2011
27902,8235,458,2004
27903,8235,12,2009
27904,8235,106,2009
27905,8236,6267,2009
27906,8236,6246,2009
27907,8236,6332,2009
27908,8236,6531,2009
27909,8236,6413,2009
27910,8237,847,2009
27911,8238,847,2009
27912,8240,6110,2009
27913,8240,4917,2010
27914,8240,4148,2011
27915,8240,7674,2011
27916,8240,516,2011
27917,8240,7215,2011
27918,8240,8107,2011
27919,8240,8149,2011
27920,8240,7719,2011
27921,8240,8051,2011
27922,8240,6235,2011
27923,8240,7903,2011
27924,8240,6441,2011
27925,8240,6032,2011
27926,8240,8348,2011
27927,8240,8419,2011
27928,8240,8480,2011
27929,8240,8556,2012
27930,8240,6644,2013
27931,8240,8069,2013
27932,8241,6224,2009
27933,8242,3468,2009
27934,8242,6399,2009
27935,8242,5869,2009
27936,8242,6413,2009
27937,8242,4747,2009
27938,8242,6662,2009
27939,8242,7315,2010
27940,8243,5610,2009
27941,8243,6662,2009
27942,8243,7412,2011
27943,8243,7440,2011
27944,8243,6671,2011
27945,8243,8148,2011
27946,8243,2369,2011
27947,8243,7251,2011
27948,8243,8882,2012
27949,8243,7435,2012
27950,8243,8673,2013
27951,8243,7680,2013
27952,8243,7729,2013
27953,8243,9741,2013
27954,8243,9466,2013
27955,8243,9482,2013
27956,8244,6255,2009
27957,8244,6275,2009
27958,8244,7243,2010
27959,8245,6424,2009
27960,8247,2908,2012
27961,8249,3468,2009
27962,8251,2921,2009
27963,8251,6662,2009
27964,8251,5415,2009
27965,8251,5631,2009
27966,8251,7234,2010
27967,8251,8107,2011
27968,8251,7939,2011
27969,8251,2161,2013
27970,8254,4324,2009
27971,8254,6244,2009
27972,8254,6040,2011
27973,8255,6275,2009
27974,8256,1001,2007
27975,8256,656,2008
27976,8256,17,2009
27977,8256,6130,2010
27978,8256,4121,2010
27979,8256,5631,2010
27980,8256,96,2011
27981,8256,5549,2011
27982,8256,959,2012
27983,8256,575,2013
27984,8256,1099,2013
27985,8257,1001,2007
27986,8257,656,2008
27987,8257,17,2009
27988,8257,6130,2010
27989,8257,4121,2010
27990,8257,5631,2010
27991,8257,96,2011
27992,8257,5549,2011
27993,8257,959,2012
27994,8257,575,2013
27995,8257,1099,2013
27996,8259,6438,2009
27997,8260,6323,2009
27998,8261,2387,2009
27999,8262,673,2009
28000,8263,6399,2009
28001,8263,6777,2011
28002,8263,6662,2012
28003,8264,4549,2009
28004,8264,6257,2009
28005,8264,6773,2010
28006,8264,7008,2010
28007,8266,4117,2009
28008,8266,4901,2011
28009,8267,4747,2009
28010,8269,6467,2009
28011,8269,2369,2009
28012,8269,5083,2009
28013,8269,6239,2009
28014,8269,6685,2009
28015,8270,6051,2009
28016,8271,6399,2009
28017,8273,6107,2009
28018,8273,6239,2009
28019,8273,6246,2009
28020,8273,6327,2009
28021,8273,6467,2009
28022,8273,6144,2009
28023,8273,6335,2010
28024,8273,6226,2010
28025,8276,2826,2009
28026,8278,6399,2009
28027,8279,3468,2009
28028,8280,6246,2009
28029,8284,6546,2009
28030,8286,6438,2009
28031,8286,6546,2009
28032,8286,2372,2009
28033,8286,6428,2009
28034,8286,6658,2009
28035,8286,6773,2010
28036,8286,3203,2010
28037,8286,6466,2010
28038,8287,6263,2009
28039,8288,4747,2009
28040,8289,6051,2009
28041,8289,6275,2009
28042,8290,6267,2009
28043,8290,6329,2009
28044,8290,6332,2009
28045,8290,6413,2009
28046,8290,3468,2009
28047,8290,6672,2009
28048,8290,6794,2009
28049,8290,2441,2009
28050,8290,6671,2010
28051,8290,6679,2010
28052,8290,6462,2010
28053,8293,1552,2010
28054,8294,6441,2009
28055,8299,203,2009
28056,8303,47,2009
28057,8304,6238,2009
28058,8304,5418,2009
28059,8304,13,2009
28060,8304,8552,2012
28061,8304,8117,2012
28062,8304,26,2012
28063,8304,6671,2012
28064,8304,8899,2012
28065,8304,8575,2013
28066,8304,8234,2013
28067,8305,99,2003
28068,8306,6107,2009
28069,8306,6238,2009
28070,8306,6257,2009
28071,8306,6662,2009
28072,8306,5274,2009
28073,8306,3186,2010
28074,8306,7490,2010
28075,8306,7251,2010
28076,8306,7719,2011
28077,8306,7529,2011
28078,8306,6284,2011
28079,8307,252,2009
28080,8307,2787,2009
28081,8308,234,2009
28082,8309,4565,2009
28083,8310,4870,2010
28084,8310,2696,2010
28085,8310,5584,2010
28086,8310,6747,2010
28087,8310,7219,2010
28088,8310,4861,2010
28089,8310,6323,2010
28090,8310,618,2010
28091,8310,7719,2011
28092,8310,270,2011
28093,8310,5749,2011
28094,8311,5088,2009
28095,8312,7400,2011
28096,8312,5904,2012
28097,8312,6324,2013
28098,8313,5053,2009
28099,8313,7207,2010
28100,8313,7627,2010
28101,8313,5921,2010
28102,8313,7978,2011
28103,8313,7931,2011
28104,8313,8240,2011
28105,8313,8594,2012
28106,8313,2807,2013
28107,8313,9678,2013
28108,8313,8938,2013
28109,8313,54,2013
28110,8314,4832,2010
28111,8314,4196,2010
28112,8314,4521,2010
28113,8314,7506,2010
28114,8315,239,2009
28115,8316,3427,2009
28116,8316,6080,2010
28117,8316,5415,2010
28118,8316,8160,2012
28119,8316,6653,2012
28120,8318,5610,2008
28121,8319,2369,2009
28122,8319,6107,2012
28123,8322,5101,2009
28124,8323,6574,2009
28125,8325,2994,2009
28126,8325,3468,2010
28127,8325,6672,2011
28128,8328,749,2009
28129,8333,5535,2008
28130,8333,5569,2009
28131,8335,2392,2009
28132,8335,161,2010
28133,8335,516,2011
28134,8335,354,2011
28135,8336,5044,2009
28136,8336,4067,2010
28137,8338,5873,2009
28138,8339,5117,2009
28139,8346,4226,2009
28140,8346,2533,2009
28141,8347,1654,2009
28142,8347,2165,2010
28143,8349,6331,2009
28144,8349,5596,2011
28145,8350,6685,2009
28146,8350,6671,2010
28147,8350,6571,2010
28148,8350,6721,2010
28149,8350,6747,2010
28150,8350,7278,2010
28151,8350,2369,2010
28152,8350,7890,2010
28153,8350,6246,2010
28154,8350,7934,2011
28155,8350,7902,2011
28156,8350,8235,2011
28157,8357,2824,2009
28158,8359,5053,2009
28159,8359,5532,2009
28160,8359,6073,2009
28161,8359,2815,2009
28162,8359,4032,2009
28163,8359,5570,2009
28164,8359,4146,2009
28165,8359,4441,2009
28166,8359,5274,2009
28167,8359,4915,2010
28168,8359,5549,2010
28169,8359,5635,2011
28170,8359,6103,2011
28171,8363,2369,2009
28172,8363,4747,2012
28173,8369,5559,2009
28174,8372,6751,2010
28175,8372,8691,2012
28176,8373,6144,2009
28177,8373,21,2011
28178,8374,6769,2009
28179,8375,6224,2013
28180,8377,247,2009
28181,8378,979,2009
28182,8379,6772,2009
28183,8381,6556,2009
28184,8382,6672,2009
28185,8382,6721,2009
28186,8383,2400,2009
28187,8385,6460,2009
28188,8385,6531,2010
28189,8385,4594,2010
28190,8385,6054,2010
28191,8387,922,2009
28192,8388,2386,2009
28193,8388,6048,2009
28194,8388,3169,2011
28195,8391,6466,2009
28196,8392,6462,2009
28197,8393,6556,2009
28198,8393,7224,2010
28199,8394,6258,2009
28200,8395,6462,2009
28201,8396,6658,2009
28202,8396,6751,2009
28203,8397,6721,2009
28204,8399,6662,2009
28205,8399,7233,2010
28206,8399,7718,2010
28207,8399,7727,2011
28208,8399,7873,2011
28209,8399,8480,2011
28210,8401,6327,2009
28211,8405,6564,2011
28212,8406,2168,2011
28213,8406,6013,2011
28214,8408,636,2009
28215,8409,3348,2009
28216,8409,6970,2009
28217,8409,5415,2009
28218,8409,6327,2010
28219,8410,6644,2009
28220,8412,3954,2009
28221,8416,6966,2009
28222,8420,7238,2010
28223,8420,5723,2010
28224,8421,6716,2009
28225,8422,6169,2009
28226,8422,6327,2010
28227,8422,6413,2010
28228,8422,7729,2011
28229,8422,8395,2012
28230,8422,8729,2012
28231,8423,4521,2009
28232,8423,6107,2009
28233,8423,6238,2009
28234,8423,2369,2009
28235,8424,6662,2009
28236,8425,6327,2009
28237,8428,6966,2009
28238,8429,6970,2009
28239,8429,6107,2009
28240,8431,6721,2009
28241,8432,6662,2009
28242,8433,99,2010
28243,8435,4264,2009
28244,8438,6399,2009
28245,8440,6716,2009
28246,8441,5910,2009
28247,8442,6716,2009
28248,8444,4999,2009
28249,8447,6672,2009
28250,8450,6556,2009
28251,8450,6788,2009
28252,8450,6467,2009
28253,8450,7207,2009
28254,8450,6777,2009
28255,8451,6751,2009
28256,8452,6546,2009
28257,8452,6644,2009
28258,8452,7381,2010
28259,8453,6662,2009
28260,8453,6399,2009
28261,8453,5869,2010
28262,8453,7477,2010
28263,8454,6662,2009
28264,8455,6662,2009
28265,8455,6658,2009
28266,8458,4923,2010
28267,8458,7291,2010
28268,8460,7056,2009
28269,8465,5873,2009
28270,8465,6438,2010
28271,8465,7124,2010
28272,8465,7680,2010
28273,8465,6571,2010
28274,8466,6751,2009
28275,8467,360,2009
28276,8469,9132,2013
28277,8470,7056,2009
28278,8472,5855,2009
28279,8474,6969,2009
28280,8474,7243,2010
28281,8476,5720,2009
28282,8477,3651,2009
28283,8477,6367,2009
28284,8478,6107,2009
28285,8478,6460,2010
28286,8478,6211,2010
28287,8478,6783,2010
28288,8478,6564,2010
28289,8478,7229,2010
28290,8478,7238,2010
28291,8478,7286,2010
28292,8478,6968,2011
28293,8478,7591,2011
28294,8479,7056,2009
28295,8479,6969,2009
28296,8480,6662,2009
28297,8481,4222,2009
28298,8482,6721,2009
28299,8482,3348,2009
28300,8482,6462,2009
28301,8482,7009,2009
28302,8482,7124,2010
28303,8482,4404,2010
28304,8482,6816,2010
28305,8482,6564,2010
28306,8482,7215,2010
28307,8482,7286,2010
28308,8482,6246,2010
28309,8482,7229,2010
28310,8482,5101,2010
28311,8482,7278,2010
28312,8482,2002,2010
28313,8482,7280,2010
28314,8482,7532,2010
28315,8482,7400,2010
28316,8482,4821,2010
28317,8482,7525,2010
28318,8482,7680,2010
28319,8482,3651,2011
28320,8482,6367,2011
28321,8482,7674,2011
28322,8482,2844,2011
28323,8482,8168,2011
28324,8482,7874,2011
28325,8482,8106,2011
28326,8482,8107,2011
28327,8482,8166,2011
28328,8482,8109,2011
28329,8482,8149,2011
28330,8482,7671,2011
28331,8482,8181,2011
28332,8482,7903,2011
28333,8482,7978,2011
28334,8482,5841,2011
28335,8482,7656,2011
28336,8482,8069,2011
28337,8482,7486,2011
28338,8482,8348,2011
28339,8482,8371,2011
28340,8482,8062,2011
28341,8482,8275,2011
28342,8482,8210,2011
28343,8482,8211,2011
28344,8482,8218,2011
28345,8482,8179,2011
28346,8482,8235,2011
28347,8482,4777,2011
28348,8482,5581,2011
28349,8482,8378,2011
28350,8482,8419,2011
28351,8482,8483,2011
28352,8482,8353,2011
28353,8482,8319,2011
28354,8482,8485,2011
28355,8482,8480,2011
28356,8482,4146,2011
28357,8482,7542,2012
28358,8482,4915,2012
28359,8482,8571,2012
28360,8482,8686,2012
28361,8482,5635,2012
28362,8482,8294,2012
28363,8482,5909,2012
28364,8482,8564,2012
28365,8482,8476,2012
28366,8482,8642,2012
28367,8482,8728,2012
28368,8482,4325,2012
28369,8482,8593,2012
28370,8482,9077,2012
28371,8482,8276,2012
28372,8482,8820,2012
28373,8482,8830,2012
28374,8482,8882,2012
28375,8482,8742,2012
28376,8482,8971,2012
28377,8482,8869,2012
28378,8482,9043,2012
28379,8482,9230,2012
28380,8482,9133,2012
28381,8482,8844,2012
28382,8482,8692,2012
28383,8482,9305,2013
28384,8482,9520,2013
28385,8482,8808,2013
28386,8482,9311,2013
28387,8482,9310,2013
28388,8482,9484,2013
28389,8482,9257,2013
28390,8482,9485,2013
28391,8482,9042,2013
28392,8482,9751,2013
28393,8482,9855,2013
28394,8482,9579,2013
28395,8482,9789,2013
28396,8482,9482,2013
28397,8483,6462,2009
28398,8483,6546,2009
28399,8484,6462,2009
28400,8484,6546,2009
28401,8486,7128,2010
28402,8486,7238,2010
28403,8486,7899,2010
28404,8486,8069,2011
28405,8486,8173,2011
28406,8486,8242,2011
28407,8486,8149,2011
28408,8486,8225,2011
28409,8486,8421,2011
28410,8486,7285,2011
28411,8486,8986,2012
28412,8486,8575,2012
28413,8486,9304,2012
28414,8491,6788,2009
28415,8493,4747,2009
28416,8493,5223,2010
28417,8493,7238,2010
28418,8494,7056,2009
28419,8497,6438,2009
28420,8497,6428,2010
28421,8501,6327,2009
28422,8501,2165,2009
28423,8501,4146,2010
28424,8501,4917,2010
28425,8501,6613,2010
28426,8501,3574,2010
28427,8501,5671,2010
28428,8501,1648,2010
28429,8501,7382,2010
28430,8502,6644,2009
28431,8502,7134,2010
28432,8502,6783,2010
28433,8502,6968,2010
28434,8503,6462,2009
28435,8505,6144,2009
28436,8506,3979,2013
28437,8514,4223,2011
28438,8514,8353,2011
28439,8514,1654,2011
28440,8516,6679,2009
28441,8516,6751,2010
28442,8517,4516,2009
28443,8517,4799,2009
28444,8517,6644,2010
28445,8517,6773,2010
28446,8518,6644,2009
28447,8519,6169,2009
28448,8519,6211,2009
28449,8520,6323,2009
28450,8520,6428,2009
28451,8521,6462,2009
28452,8522,221,2010
28453,8523,6716,2009
28454,8523,6462,2009
28455,8525,6399,2009
28456,8526,6107,2009
28457,8529,6509,2009
28458,8532,86,2009
28459,8533,144,2009
28460,8534,6564,2010
28461,8534,7278,2010
28462,8534,6428,2010
28463,8534,6772,2010
28464,8534,6275,2010
28465,8534,7435,2010
28466,8534,7233,2010
28467,8534,7458,2010
28468,8535,6048,2009
28469,8535,6402,2009
28470,8535,7369,2010
28471,8535,7568,2010
28472,8536,6658,2009
28473,8536,6721,2009
28474,8540,6441,2009
28475,8544,1708,2010
28476,8544,7382,2010
28477,8544,6646,2010
28478,8544,8480,2011
28479,8547,6047,2009
28480,8548,6169,2009
28481,8550,6564,2012
28482,8551,6452,2009
28483,8552,6716,2009
28484,8553,5739,2009
28485,8554,6662,2009
28486,8554,8480,2011
28487,8556,6751,2009
28488,8556,6467,2009
28489,8556,6662,2010
28490,8556,5596,2010
28491,8556,1769,2011
28492,8557,296,2009
28493,8558,6443,2009
28494,8558,5801,2009
28495,8558,1297,2009
28496,8558,6462,2009
28497,8558,6452,2009
28498,8558,5383,2009
28499,8558,2025,2010
28500,8559,481,2009
28501,8559,161,2010
28502,8560,3428,2010
28503,8560,6571,2010
28504,8560,6646,2010
28505,8560,6794,2010
28506,8560,4893,2010
28507,8560,7215,2010
28508,8560,6966,2010
28509,8560,7412,2010
28510,8560,7187,2011
28511,8560,8288,2011
28512,8560,656,2011
28513,8560,8677,2012
28514,8560,847,2012
28515,8563,99,2009
28516,8564,6244,2009
28517,8565,1439,2009
28518,8567,2400,2009
28519,8571,6794,2009
28520,8572,9676,2013
28521,8573,6716,2009
28522,8574,4906,2009
28523,8576,6662,2009
28524,8576,7307,2010
28525,8576,6816,2010
28526,8576,8150,2011
28527,8576,8480,2012
28528,8576,8834,2012
28529,8576,8148,2012
28530,8576,8836,2012
28531,8576,8571,2013
28532,8576,7934,2013
28533,8577,2656,2010
28534,8580,6662,2009
28535,8580,7382,2010
28536,8580,7934,2011
28537,8580,8728,2012
28538,8580,8367,2013
28539,8580,9269,2013
28540,8580,9002,2013
28541,8580,7008,2013
28542,8580,6613,2013
28543,8580,8211,2013
28544,8580,8483,2013
28545,8580,8573,2013
28546,8580,9849,2013
28547,8581,5909,2009
28548,8590,6788,2009
28549,8591,6751,2009
28550,8592,2142,2009
28551,8593,6783,2010
28552,8593,6646,2010
28553,8593,7656,2010
28554,8593,8107,2011
28555,8593,8062,2011
28556,8595,6644,2009
28557,8599,6685,2009
28558,8600,6051,2009
28559,8602,6481,2009
28560,8605,6055,2009
28561,8605,7079,2009
28562,8606,6169,2009
28563,8606,7873,2011
28564,8607,2369,2009
28565,8615,4575,2009
28566,8615,6662,2010
28567,8615,7224,2011
28568,8615,8069,2011
28569,8615,5427,2012
28570,8615,9304,2012
28571,8616,6788,2009
28572,8616,8062,2011
28573,8616,8353,2011
28574,8616,8844,2012
28575,8616,1063,2012
28576,8618,6080,2009
28577,8618,1544,2010
28578,8618,2533,2010
28579,8618,4892,2010
28580,8621,1737,2010
28581,8622,6546,2009
28582,8626,6571,2010
28583,8628,1536,2009
28584,8628,16,2009
28585,8628,750,2010
28586,8628,3185,2010
28587,8628,6564,2011
28588,8628,5373,2011
28589,8628,191,2012
28590,8628,7426,2012
28591,8628,274,2012
28592,8628,6426,2012
28593,8628,5044,2012
28594,8628,6176,2012
28595,8628,7248,2012
28596,8628,4763,2012
28597,8628,70,2012
28598,8628,998,2012
28599,8628,414,2012
28600,8628,7243,2012
28601,8628,447,2012
28602,8628,3996,2012
28603,8628,13,2013
28604,8628,354,2013
28605,8628,9015,2013
28606,8628,6257,2013
28607,8628,4396,2013
28608,8629,6662,2009
28609,8630,6769,2009
28610,8630,6413,2012
28611,8631,6769,2009
28612,8631,7134,2012
28613,8631,6613,2012
28614,8631,7569,2013
28615,8635,6644,2009
28616,8635,6773,2010
28617,8635,7134,2010
28618,8635,6671,2010
28619,8635,6679,2010
28620,8635,6441,2010
28621,8639,6051,2009
28622,8639,6275,2009
28623,8639,6315,2009
28624,8639,6335,2009
28625,8639,6462,2009
28626,8639,6531,2009
28627,8639,6685,2009
28628,8639,6785,2009
28629,8639,7056,2009
28630,8639,6783,2010
28631,8639,5975,2010
28632,8639,6747,2010
28633,8639,7009,2010
28634,8639,6671,2010
28635,8639,6646,2010
28636,8639,6780,2010
28637,8639,6564,2010
28638,8639,7278,2010
28639,8639,5083,2010
28640,8639,2836,2010
28641,8639,7382,2010
28642,8639,7268,2010
28643,8639,7224,2010
28644,8639,7518,2010
28645,8639,7525,2010
28646,8639,113,2011
28647,8640,5510,2012
28648,8642,6143,2009
28649,8643,2511,2009
28650,8643,3427,2009
28651,8643,5406,2010
28652,8643,3348,2010
28653,8643,6080,2010
28654,8644,6226,2009
28655,8644,6747,2010
28656,8644,7009,2010
28657,8646,6716,2010
28658,8647,7278,2010
28659,8647,8370,2011
28660,8648,6257,2009
28661,8648,6571,2010
28662,8648,7307,2010
28663,8648,7725,2011
28664,8648,8218,2011
28665,8649,4781,2009
28666,8649,7405,2010
28667,8651,1544,2009
28668,8653,6685,2009
28669,8654,6685,2009
28670,8655,1832,2009
28671,8656,6236,2009
28672,8657,4821,2009
28673,8658,4821,2009
28674,8660,6679,2009
28675,8660,3433,2009
28676,8682,5870,2009
28677,8684,5869,2009
28678,8684,2061,2010
28679,8685,4743,2009
28680,8685,5571,2010
28681,8685,7128,2010
28682,8686,6721,2009
28683,8686,7124,2010
28684,8686,7009,2010
28685,8686,6646,2010
28686,8686,6773,2010
28687,8686,6571,2010
28688,8686,5970,2010
28689,8687,4893,2009
28690,8687,1551,2010
28691,8688,4521,2009
28692,8688,5252,2010
28693,8688,5373,2010
28694,8688,5903,2010
28695,8689,6772,2009
28696,8690,5246,2009
28697,8692,6462,2009
28698,8692,4747,2010
28699,8692,6329,2010
28700,8692,6716,2010
28701,8692,6646,2010
28702,8692,6966,2010
28703,8693,7009,2010
28704,8693,7124,2010
28705,8693,6571,2010
28706,8693,7219,2010
28707,8693,6968,2010
28708,8693,7229,2010
28709,8693,7215,2010
28710,8693,6793,2010
28711,8693,7532,2010
28712,8693,7622,2010
28713,8693,7440,2010
28714,8693,7656,2010
28715,8693,7512,2010
28716,8693,8166,2011
28717,8693,8113,2011
28718,8695,6047,2010
28719,8696,5855,2010
28720,8697,6679,2009
28721,8697,6769,2009
28722,8697,6772,2009
28723,8697,6400,2009
28724,8697,6672,2009
28725,8697,6970,2009
28726,8697,6374,2009
28727,8697,7056,2009
28728,8697,6494,2010
28729,8697,6571,2010
28730,8697,6783,2010
28731,8697,6646,2010
28732,8697,6613,2010
28733,8697,6671,2010
28734,8697,6685,2010
28735,8697,7219,2010
28736,8697,7277,2010
28737,8697,7412,2010
28738,8697,7278,2010
28739,8697,6564,2010
28740,8697,7389,2010
28741,8697,7243,2010
28742,8697,7248,2010
28743,8697,7280,2010
28744,8697,7382,2010
28745,8697,7404,2010
28746,8697,7435,2010
28747,8697,7268,2010
28748,8697,7315,2010
28749,8697,7542,2010
28750,8697,7490,2010
28751,8697,7400,2010
28752,8697,7369,2010
28753,8697,7680,2010
28754,8697,7568,2010
28755,8697,7486,2010
28756,8697,7992,2010
28757,8697,7674,2011
28758,8697,7671,2011
28759,8697,8057,2011
28760,8697,7729,2011
28761,8697,8058,2011
28762,8697,8101,2011
28763,8697,8168,2011
28764,8697,7874,2011
28765,8697,8041,2011
28766,8697,7903,2011
28767,8697,8062,2011
28768,8697,8167,2011
28769,8697,7902,2011
28770,8697,8242,2011
28771,8697,8286,2011
28772,8697,8211,2011
28773,8697,8235,2011
28774,8697,8396,2011
28775,8697,7939,2011
28776,8697,8177,2011
28777,8697,8160,2011
28778,8697,8376,2011
28779,8697,8323,2011
28780,8697,8378,2011
28781,8697,8538,2011
28782,8697,8483,2011
28783,8697,8480,2011
28784,8697,8485,2011
28785,8697,8260,2011
28786,8697,8395,2011
28787,8697,8583,2012
28788,8697,8667,2012
28789,8697,8709,2012
28790,8697,7443,2012
28791,8697,8658,2012
28792,8697,8593,2012
28793,8697,8620,2012
28794,8697,8556,2012
28795,8697,8564,2012
28796,8697,8584,2012
28797,8697,8476,2012
28798,8697,8642,2012
28799,8697,8890,2012
28800,8697,8691,2012
28801,8697,8880,2012
28802,8697,8719,2012
28803,8697,8852,2012
28804,8697,8870,2012
28805,8697,8916,2012
28806,8697,9031,2012
28807,8697,8855,2012
28808,8697,9093,2012
28809,8697,8276,2012
28810,8697,8549,2012
28811,8697,8971,2012
28812,8697,9077,2012
28813,8697,8844,2012
28814,8697,9126,2012
28815,8697,8692,2012
28816,8697,8861,2012
28817,8697,8742,2012
28818,8697,8869,2012
28819,8697,8962,2012
28820,8697,8886,2012
28821,8697,8882,2012
28822,8697,9015,2012
28823,8697,9002,2012
28824,8697,9235,2012
28825,8697,9291,2012
28826,8697,8575,2012
28827,8697,9043,2012
28828,8697,9214,2012
28829,8697,9237,2012
28830,8697,9249,2012
28831,8697,9133,2012
28832,8697,9268,2012
28833,8697,9304,2012
28834,8697,9367,2012
28835,8697,9227,2012
28836,8697,9127,2012
28837,8697,9128,2012
28838,8697,9269,2012
28839,8697,9236,2012
28840,8697,9199,2012
28841,8697,9207,2013
28842,8697,9287,2013
28843,8697,9305,2013
28844,8697,9166,2013
28845,8697,9358,2013
28846,8697,9307,2013
28847,8697,9525,2013
28848,8697,8889,2013
28849,8697,9242,2013
28850,8697,9257,2013
28851,8697,9342,2013
28852,8697,9261,2013
28853,8697,9332,2013
28854,8697,9394,2013
28855,8697,9393,2013
28856,8697,9522,2013
28857,8697,9328,2013
28858,8697,9310,2013
28859,8697,9452,2013
28860,8697,9466,2013
28861,8697,9554,2013
28862,8697,9134,2013
28863,8697,9541,2013
28864,8697,9459,2013
28865,8697,9556,2013
28866,8697,9366,2013
28867,8697,9418,2013
28868,8697,9341,2013
28869,8697,9484,2013
28870,8697,9395,2013
28871,8697,9808,2013
28872,8697,9858,2013
28873,8697,9465,2013
28874,8697,9620,2013
28875,8697,9798,2013
28876,8697,9509,2013
28877,8697,9183,2013
28878,8697,9805,2013
28879,8697,9409,2013
28880,8697,9736,2013
28881,8697,9582,2013
28882,8697,9606,2013
28883,8697,9042,2013
28884,8697,9820,2013
28885,8697,9678,2013
28886,8697,7285,2013
28887,8697,9518,2013
28888,8697,9849,2013
28889,8697,6443,2013
28890,8697,9665,2013
28891,8697,9893,2013
28892,8697,9992,2013
28893,8697,9966,2013
28894,8697,9659,2013
28895,8698,6658,2009
28896,8700,6671,2010
28897,8700,6747,2010
28898,8700,7009,2010
28899,8700,6816,2010
28900,8700,6556,2010
28901,8703,6211,2009
28902,8703,6284,2009
28903,8703,6238,2009
28904,8703,6051,2009
28905,8703,6275,2009
28906,8703,6267,2009
28907,8703,5911,2009
28908,8703,6438,2009
28909,8703,6239,2009
28910,8703,6467,2009
28911,8703,6716,2009
28912,8703,6773,2010
28913,8703,5786,2010
28914,8707,5910,2010
28915,8708,108,2010
28916,8710,3168,2010
28917,8710,6087,2012
28918,8711,562,2010
28919,8711,8616,2011
28920,8713,6716,2010
28921,8715,4521,2010
28922,8715,6428,2010
28923,8715,1543,2010
28924,8715,4563,2010
28925,8715,5373,2010
28926,8715,1265,2010
28927,8718,6327,2010
28928,8719,6467,2010
28929,8719,6658,2010
28930,8719,6546,2010
28931,8720,7542,2013
28932,8721,5418,2009
28933,8721,5596,2009
28934,8721,6047,2009
28935,8721,6176,2009
28936,8721,6323,2009
28937,8721,6467,2009
28938,8721,6441,2009
28939,8721,6107,2010
28940,8721,4906,2010
28941,8721,6257,2010
28942,8721,6644,2010
28943,8721,3395,2010
28944,8721,6211,2010
28945,8721,109,2010
28946,8721,6460,2010
28947,8721,6721,2010
28948,8721,6751,2010
28949,8721,102,2010
28950,8721,6613,2010
28951,8721,4597,2010
